grid_id,latitud_predicha,longitud_predicha,fecha_hora_prediccion,alcaldia,colonia,tipo_delito_predicho,rango_metros,probabilidad_prediccion
81_211,19.50198240766079,-99.17271850769151,2024-01-27 13:30:00,AZCAPOTZALCO,FERRERÍA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6605331
46_193,19.325611671273503,-99.26437792877016,2024-04-13 13:30:00,ALVAROOBREGON,SAN BARTOLO AMEYALCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6361428
68_217,19.4395346125361,-99.146544961822,2024-06-18 19:30:00,CUAUHTEMOC,GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5855381
60_208,19.395772226185752,-99.19166049574572,2024-06-04 10:30:00,MIGUELHIDALGO,TACUBAYA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7105994
68_206,19.437689209217748,-99.2024630970027,2024-04-26 10:30:00,MIGUELHIDALGO,POLANCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.565069
53_196,19.361717561652068,-99.25092549831584,2024-06-19 10:30:00,ALVAROOBREGON,CORPUS CHRISTY,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.65984076
29_221,19.24576818918733,-99.126210932204,2024-02-04 10:30:00,XOCHIMILCO,SANTIAGO TEPALCATLALPAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5928249
53_215,19.36081461274201,-99.15317235092606,2024-04-30 22:30:00,BENITOJUAREZ,SANTA CRUZ ATOYAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.53142244
76_203,19.477413508980344,-99.21476761260796,2024-07-14 07:30:00,AZCAPOTZALCO,AMPLIACIÓN SAN PEDRO XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6658465
48_206,19.34071123700181,-99.20022060621336,2024-08-31 04:30:00,ALVAROOBREGON,PROGRESO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58405197
59_211,19.395394488882577,-99.17623360540404,2024-05-17 16:30:00,BENITOJUAREZ,NAPOLES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.60419756
69_219,19.444679077798888,-99.13315165989351,2024-01-29 10:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.60092753
50_243,19.346755196341817,-99.01371717939696,2024-05-16 19:30:00,IZTAPALAPA,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6237627
50_208,19.345803972033966,-99.1918281449068,2024-07-29 10:30:00,ALVAROOBREGON,SAN ANGEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6592263
59_228,19.39352476837436,-99.08895301247568,2024-03-21 19:30:00,IZTACALCO,GABRIEL RAMOS MILLÁN SECCIÓN BRAMADERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.60177577
67_218,19.435406443314307,-99.14039400773338,2024-01-12 01:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.63798636
72_230,19.457274290082182,-99.08299569161896,2024-02-28 07:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN IV SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5013524
51_190,19.35424550680602,-99.2804633733364,2024-01-26 01:30:00,CUAJIMALPADEMORELOS,LAS TINAJAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.51263493
52_225,19.35562491095737,-99.10486384222295,2024-07-10 13:30:00,IZTAPALAPA,SANTA BÁRBARA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6228481
44_227,19.319175193878248,-99.09610556051068,2024-06-05 19:30:00,IZTAPALAPA,LOMAS ESTRELLA 2A SECCION,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66271055
45_213,19.32168079360608,-99.16296138144378,2024-06-25 13:30:00,COYOACAN,PEDREGAL DE SANTO DOMINGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6427208
38_209,19.286819514022127,-99.18301218932804,2024-03-14 01:30:00,TLALPAN,MIGUEL HIDALGO 1A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.71011865
57_197,19.38120782462369,-99.2432759527674,2024-07-22 13:30:00,ALVAROOBREGON,PUEBLO SANTA FE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59540176
39_202,19.29237267440092,-99.22031067721748,2024-08-10 04:30:00,TLALPAN,LOMAS DE PADIERNA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70577335
60_215,19.396351650589384,-99.15561158665164,2024-01-21 01:30:00,BENITOJUAREZ,NARVARTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6668635
39_216,19.290846083196623,-99.1490142686289,2024-09-06 07:30:00,TLALPAN,SAN LORENZO HUIPULCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6124932
39_216,19.293324999285137,-99.14954197661764,2024-03-01 19:30:00,TLALPAN,SAN LORENZO HUIPULCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66785145
57_217,19.381932818878987,-99.14721286409826,2024-09-13 07:30:00,BENITOJUAREZ,NIÑOS HÉROES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6731907
70_222,19.447937735361865,-99.12011862188452,2024-03-27 19:30:00,VENUSTIANOCARRANZA,MORELOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.62948614
63_217,19.411195806456515,-99.14324957689536,2024-04-04 19:30:00,CUAUHTEMOC,DOCTORES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.65053755
35_245,19.27215843643698,-99.005244841616,2024-09-19 01:30:00,TLAHUAC,LA ASUNCION I,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6224465
69_222,19.44288633623889,-99.12232195073942,2024-06-27 19:30:00,VENUSTIANOCARRANZA,MORELOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6304265
42_225,19.30616984047764,-99.10389395231812,2024-09-21 04:30:00,COYOACAN,CAFETALES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66397977
40_204,19.297839903043567,-99.21225782190508,2024-03-04 13:30:00,TLALPAN,FUENTES DEL PEDREGAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.67002976
48_222,19.33581193380493,-99.12069568610016,2024-06-09 13:30:00,COYOACAN,SAN FRANCISCO CULHUACAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6365324
75_218,19.470570857141585,-99.14191061465728,2024-02-21 13:30:00,GUSTAVOA.MADERO,GUADALUPE VICTORIA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7073356
55_229,19.375310193732744,-99.08708471965592,2024-09-10 10:30:00,IZTAPALAPA,CENTRAL DE ABASTO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.62920547
74_228,19.46729546699811,-99.08897366702784,2024-05-25 13:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5954998
40_228,19.301041557660913,-99.09141617067664,2024-08-11 10:30:00,XOCHIMILCO,PARQUE ECOLOGICO DE XOCHIMILCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6828219
49_212,19.342438954378498,-99.17119795804548,2024-02-07 10:30:00,COYOACAN,ROMERO DE TERREROS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.61188024
37_239,19.284204569218637,-99.03340944624316,2024-08-18 07:30:00,TLAHUAC,LA CONCHITA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.67617154
60_203,19.398823508726387,-99.21288595387676,2024-05-17 19:30:00,ALVAROOBREGON,REACOMODO BELEN DE LAS FLORES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6497701
34_217,19.268475927443383,-99.14311757301344,2024-09-19 16:30:00,TLALPAN,SAN ANDRÉS TOTOLTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6809403
43_208,19.314431531550984,-99.18916818558776,2024-09-09 19:30:00,COYOACAN,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6629536
39_199,19.292475694321908,-99.23499311083133,2024-08-14 13:30:00,TLALPAN,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70528835
46_237,19.326896483599818,-99.04250156005286,2024-01-05 16:30:00,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6472435
59_236,19.395041968428455,-99.0485513585727,2024-02-10 19:30:00,IZTAPALAPA,TEPALCATES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.60321784
35_224,19.27411048060858,-99.1136393272706,2024-06-14 13:30:00,XOCHIMILCO,DIVISIÓN DEL NORTE INFONAVIT,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.704975
51_231,19.35462296126543,-99.0772096685182,2024-01-03 19:30:00,IZTAPALAPA,SAN MIGUEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.60170054
62_218,19.406150337434816,-99.140075469442,2024-05-08 10:30:00,CUAUHTEMOC,OBRERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.69757605
54_212,19.36885202846397,-99.16789289548026,2024-03-13 10:30:00,BENITOJUAREZ,DEL VALLE CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.69090074
21_233,19.206475943244502,-99.0650496260956,2024-05-19 22:30:00,MILPAALTA,SAN BARTOLOMÉ XICOMULCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6176617
50_243,19.346371847537416,-99.01484218837282,2024-09-27 07:30:00,IZTAPALAPA,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.64015716
65_221,19.420991791310097,-99.12716735366284,2024-06-16 13:30:00,VENUSTIANOCARRANZA,MERCED BALBUENA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68369067
54_210,19.36916830887095,-99.17956891407393,2024-09-15 07:30:00,BENITOJUAREZ,ACTIPAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6282731
69_205,19.44267058458191,-99.2026877150988,2024-01-08 16:30:00,MIGUELHIDALGO,AMPLIACIÓN GRANADA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6049237
46_243,19.331144765041508,-99.01521372319448,2024-06-15 16:30:00,IZTAPALAPA,XALPA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66292346
94_219,19.565999452037,-99.13352146257655,2024-08-17 04:30:00,GUSTAVOA.MADERO,LOMAS DE CUAUTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6343976
51_233,19.354368913559583,-99.06293694848311,2024-08-06 10:30:00,IZTAPALAPA,PROGRESISTA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.67235047
61_217,19.40136563233528,-99.1465276979506,2024-03-25 13:30:00,BENITOJUAREZ,ÁLAMOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6692737
55_210,19.37118250951168,-99.17938752144757,2024-03-22 10:30:00,BENITOJUAREZ,INSURGENTES MIXCOAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66759706
65_218,19.421319552974065,-99.14083009472256,2024-08-02 13:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6262507
59_234,19.3942380287768,-99.0589426589076,2024-01-25 13:30:00,IZTACALCO,AGRÍCOLA ORIENTAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6244254
81_211,19.50388291792081,-99.17469056751028,2024-06-13 16:30:00,AZCAPOTZALCO,FERRERÍA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.65566045
48_208,19.338617960338112,-99.18947542998929,2024-07-19 16:30:00,ALVAROOBREGON,SAN ANGEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66111225
53_211,19.362668684237793,-99.17329583999384,2024-03-29 19:30:00,BENITOJUAREZ,ACACIAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59371674
46_234,19.32970065969178,-99.06043159593376,2024-06-03 07:30:00,IZTAPALAPA,CONSEJO AGRARISTA MEXICANO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68355215
56_232,19.3773074526975,-99.06806431435751,2024-07-09 01:30:00,IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7017626
48_235,19.339342295706206,-99.05461656594316,2024-08-29 22:30:00,IZTAPALAPA,LA ERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59388757
41_225,19.302403744070055,-99.10685836677592,2024-05-22 10:30:00,COYOACAN,VILLA QUIETUD,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5994325
56_239,19.377057868944647,-99.03406240070612,2024-04-28 19:30:00,IZTAPALAPA,EL PARAÍSO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6484714
81_204,19.50335707165758,-99.2078948849992,2024-06-10 16:30:00,AZCAPOTZALCO,PRADOS DEL ROSARIO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6067495
52_234,19.35714137952413,-99.06059453734083,2024-08-29 22:30:00,IZTAPALAPA,UNIDAD VICENTE GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6150369
61_199,19.403856979477517,-99.23263485181889,2024-07-04 13:30:00,MIGUELHIDALGO,LOMAS DE REFORMA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70344335
46_213,19.32770524921832,-99.1629041472554,2024-09-24 22:30:00,COYOACAN,PEDREGAL DE SANTO DOMINGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6158722
42_201,19.306400444255132,-99.22689962280806,2024-02-15 04:30:00,TLALPAN,FUENTES DEL PEDREGAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6856492
37_235,19.285213718810336,-99.05226261040757,2024-08-28 13:30:00,TLAHUAC,VILLA CENTRO AMERICANA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.69155186
85_217,19.52257847669601,-99.14685200733716,2024-05-24 10:30:00,GUSTAVOA.MADERO,ACUEDUCTO DE GUADALUPE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6442194
77_225,19.482686736831223,-99.10640884171576,2024-08-16 10:30:00,GUSTAVOA.MADERO,GRANJAS MODERNAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.62418896
86_210,19.532025693888155,-99.17950887580382,2024-02-15 16:30:00,GUSTAVOA.MADERO,SANTA ROSA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6710523
86_217,19.52850850972824,-99.14280785978924,2024-05-18 22:30:00,GUSTAVOA.MADERO,JORGE NEGRETE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.62803346
42_229,19.305000669233095,-99.0834177740638,2024-04-01 16:30:00,IZTAPALAPA,JOSÉ LÓPEZ PORTILLO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.71447283
38_222,19.29013780412589,-99.12164061368637,2024-01-28 07:30:00,TLALPAN,SAN LORENZO LA CEBADA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6979985
29_200,19.242641091570324,-99.23067297242356,2024-06-15 01:30:00,TLALPAN,LOMAS DE TEPEMECATL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.675946
67_227,19.43174406310558,-99.0944533973125,2024-09-29 04:30:00,VENUSTIANOCARRANZA,MOCTEZUMA 2A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6666394
69_217,19.441679199830293,-99.14736122706977,2024-09-03 10:30:00,CUAUHTEMOC,GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6409725
94_219,19.569270716100217,-99.13298743998914,2024-03-03 13:30:00,GUSTAVOA.MADERO,LOMAS DE CUAUTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6644175
74_214,19.469076239552233,-99.15797705176522,2024-01-30 16:30:00,AZCAPOTZALCO,DEL GAS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66020834
38_216,19.288194786911912,-99.14887940250404,2024-09-11 16:30:00,TLALPAN,GUADALUPE TLALPAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.63130677
34_216,19.270161524803207,-99.147751724883,2024-07-21 13:30:00,TLALPAN,SAN ANDRÉS TOTOLTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6764786
74_225,19.46913621341795,-99.10540057001602,2024-03-03 22:30:00,GUSTAVOA.MADERO,GERTRUDIS SÁNCHEZ 1A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6110743
57_204,19.380820141695303,-99.2075448145756,2024-06-07 16:30:00,ALVAROOBREGON,EL CUERNITO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6379188
63_215,19.41230554790458,-99.15440157833646,2024-01-28 13:30:00,CUAUHTEMOC,ROMA NORTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70462966
48_217,19.336627118544627,-99.14442671789465,2024-05-24 07:30:00,COYOACAN,CIUDAD JARDÍN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.59007996
43_229,19.31543064991019,-99.08694122037848,2024-03-20 19:30:00,IZTAPALAPA,SAN NICOLÁS TOLENTINO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7124512
69_215,19.44087143428538,-99.1525799279026,2024-07-16 10:30:00,CUAUHTEMOC,BUENAVISTA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7131774
43_216,19.312919642673695,-99.15069830650909,2024-03-01 19:30:00,COYOACAN,PEDREGAL DE SANTA URSULA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68120414
55_207,19.374352722773295,-99.19671368927956,2024-08-26 13:30:00,ALVAROOBREGON,ALFONSO XIII,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7195544
45_219,19.32454200584799,-99.1367895954382,2024-04-26 13:30:00,COYOACAN,AVANTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68435603
80_233,19.496604574019216,-99.06592840437834,2024-08-08 22:30:00,GUSTAVOA.MADERO,SAN FELIPE DE JESÚS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.64457667
48_183,19.34145496733306,-99.31284192274808,2024-07-27 19:30:00,CUAJIMALPADEMORELOS,ZENTLAPATL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6570309
63_210,19.41110863531936,-99.17869694122908,2024-03-06 10:30:00,CUAUHTEMOC,CONDESA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6113675
51_230,19.35453988731053,-99.07823315814262,2024-01-20 13:30:00,IZTAPALAPA,SAN MIGUEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6368383
53_222,19.36089460983882,-99.12225297888745,2024-06-10 22:30:00,IZTAPALAPA,HÉROES DE CHURUBUSCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6696849
47_206,19.333297283967184,-99.19884828583486,2024-02-05 13:30:00,ALVAROOBREGON,LORETO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6124288
36_222,19.279275056558312,-99.12163067080115,2024-06-28 04:30:00,XOCHIMILCO,SAN LORENZO LA CEBADA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6730888
44_223,19.31527896454515,-99.1132332571301,2024-01-24 07:30:00,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.67487687
45_232,19.320371383959166,-99.06776718131042,2024-05-21 07:30:00,IZTAPALAPA,LOMAS DE SAN LORENZO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.73093224
40_235,19.298728819133103,-99.05466298376388,2024-01-07 19:30:00,TLAHUAC,LA NOPALERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6812505
64_232,19.418545039477326,-99.06968312202898,2024-02-21 19:30:00,IZTACALCO,AGRÍCOLA PANTITLAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6813605
49_216,19.34338887820537,-99.15081579768056,2024-08-30 22:30:00,COYOACAN,PARQUE SAN ANDRÉS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.72047704
66_218,19.42893457126848,-99.1404027851211,2024-01-10 10:30:00,CUAUHTEMOC,CENTRO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6517139
64_215,19.41813655023149,-99.1535783016617,2024-06-22 10:30:00,CUAUHTEMOC,ROMA NORTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.660806
60_230,19.39657886968543,-99.0801508071095,2024-05-13 22:30:00,IZTACALCO,AGRÍCOLA ORIENTAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70901614
55_215,19.371773862996537,-99.15618025551338,2024-02-28 13:30:00,BENITOJUAREZ,LETRÁN VALLE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57735664
69_212,19.44102208183428,-99.17012047794212,2024-07-14 16:30:00,MIGUELHIDALGO,TLAXPANA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6984129
74_232,19.470057753419447,-99.0684855794759,2024-06-04 10:30:00,GUSTAVOA.MADERO,SAN JUAN DE ARAGÓN VI SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.632976
37_244,19.283281420238858,-99.01117271594104,2024-04-29 16:30:00,TLAHUAC,EL TRIANGULO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.65964603
46_224,19.326735224372275,-99.11149798119328,2024-06-10 19:30:00,COYOACAN,CULHUACÁN CTM SECCIÓN VI,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6472719
46_222,19.32782923650109,-99.11925764545153,2024-04-16 16:30:00,COYOACAN,CULHUACÁN CTM SECCIÓN VII,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6607032
83_222,19.514011843624317,-99.12019521574324,2024-06-10 10:30:00,GUSTAVOA.MADERO,SAN PEDRO ZACATENCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66866237
6_212,19.127422639230883,-99.1732340650032,2024-07-04 19:30:00,TLALPAN,PARRES EL GUARDA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.65306616
68_230,19.43859700070837,-99.08163021446671,2024-08-10 16:30:00,VENUSTIANOCARRANZA,PEÑÓN DE LOS BAÑOS,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.63836163
44_230,19.318180169117134,-99.08155384978708,2024-05-31 07:30:00,IZTAPALAPA,EL VERGEL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.67791456
39_209,19.2942828750156,-99.18433632093698,2024-07-09 13:30:00,TLALPAN,MIGUEL HIDALGO 1A SECCIÓN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68255806
53_196,19.35975612843622,-99.24980032807107,2024-02-08 16:30:00,ALVAROOBREGON,CORPUS CHRISTY,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.70009226
68_216,19.43961701205236,-99.1484891668862,2024-08-10 19:30:00,CUAUHTEMOC,TABACALERA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66644186
49_239,19.3454523259864,-99.0340322292664,2024-02-13 19:30:00,IZTAPALAPA,SANTA CRUZ MEYEHUALCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6776025
46_215,19.32827226913037,-99.15458220512352,2024-08-16 16:30:00,COYOACAN,AJUSCO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68708
72_218,19.458610649899143,-99.14099196810882,2024-03-15 07:30:00,CUAUHTEMOC,SAN SIMÓN TOLNAHUAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6341281
56_228,19.37901519894817,-99.08820058440332,2024-09-14 10:30:00,IZTAPALAPA,CENTRAL DE ABASTO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6821241
56_206,19.378672417450364,-99.20023843419033,2024-02-02 13:30:00,ALVAROOBREGON,MINAS CRISTO REY,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66902816
69_211,19.441059019375857,-99.17252446544316,2024-07-21 22:30:00,MIGUELHIDALGO,ANAHUAC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.69101554
52_234,19.35851593195414,-99.05900763503467,2024-07-16 19:30:00,IZTAPALAPA,UNIDAD VICENTE GUERRERO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7031643
64_231,19.417405604852327,-99.076665467124,2024-05-01 13:30:00,VENUSTIANOCARRANZA,AVIACIÓN CIVIL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6095334
72_219,19.45754718824613,-99.13407440123152,2024-07-27 16:30:00,CUAUHTEMOC,EX-HIPÓDROMO DE PERALVILLO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6684168
62_217,19.409105064445832,-99.14578129805604,2024-09-11 13:30:00,CUAUHTEMOC,DOCTORES,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.7172758
50_212,19.349157899966187,-99.16937224327788,2024-07-29 04:30:00,COYOACAN,BARRIO SANTA CATARINA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.5944177
44_228,19.319964199833613,-99.09157071207234,2024-04-18 19:30:00,IZTAPALAPA,LOMAS ESTRELLA 2A SECCION,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6638117
61_214,19.402420592421873,-99.16158569056972,2024-07-23 19:30:00,BENITOJUAREZ,PIEDAD NARVARTE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.630705
20_242,19.19501157499562,-99.01824995534298,2024-05-20 22:30:00,MILPAALTA,SANTA CRUZ (VILLA MILPA ALTA),ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.58942443
36_220,19.27956837856281,-99.13118975407026,2024-03-10 01:30:00,XOCHIMILCO,SAN JUAN TEPEPAN,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6883624
20_219,19.200449506989944,-99.13435133156705,2024-03-24 04:30:00,TLALPAN,SANTA CRUZ,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.57370234
46_235,19.32581553276062,-99.05609203983876,2024-02-01 16:30:00,IZTAPALAPA,CONSEJO AGRARISTA MEXICANO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.63753617
50_248,19.349611896952528,-98.98918141139328,2024-01-15 07:30:00,IZTAPALAPA,SAN MIGUEL TEOTONGO,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6466401
29_212,19.24451939603304,-99.16818772013114,2024-03-03 07:30:00,TLALPAN,SAN ANDRÉS TOTOLTEPEC,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.66249394
58_234,19.387790925563735,-99.06029430258631,2024-05-01 13:30:00,IZTACALCO,AGRÍCOLA ORIENTAL,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.612811
78_233,19.48670599103135,-99.06795823503522,2024-08-02 22:30:00,GUSTAVOA.MADERO,PROVIDENCIA,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.68948084
58_201,19.385870739541325,-99.22597887456932,2024-05-07 01:30:00,ALVAROOBREGON,SANTA FE,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6407166
48_226,19.33592822283067,-99.10255582983172,2024-08-15 22:30:00,IZTAPALAPA,VALLE DE LUCES 1A SECCION,ROBO_A_NEGOCIO_O_EMPRESA,250.0,0.6316751
